doc_id,text,platform
2548,wait nandito samin davao city hahalungkat muna,youtube
2549,putla ulo pisti kayata ana kapoy ana priso2,youtube
2550,taba muna ante clir,youtube
2551,semento daan maka absorb lupa tubig digging deep well water basura etc,youtube
2552,nandoon kaufman airline companies pinas hague back back,youtube
2553,climate change real,youtube
2554,explain 51b,youtube
2555,opisyal nato napakadunong matagal tong piro anu ginawa namang maituro silang npa duon napupunta pira bayan isa klase buwaya gubat batasan,youtube
2556,zaldy insertions allegations anymore pointed many allies still victim,youtube
2557,trillanes,youtube
2558,itinatago bat nagagalit natatakot imbestigahan impeachment,youtube
2559,tama makabayad bloc npa,youtube
2560,mafia current admin isisi du30 well karma real back multiple times,youtube
2561,tinio basura,youtube
2562,binuksan remulla bank account publiko kana talagang itatago tinawanan trillanes sinong tumatawa,youtube
2563,pagtanggap katotohanan dungis ibinibigay iyong reputasyon damay ibang dutarte,youtube
2564,one biggest problems face today isn corruption misinformation information shared interviewed speak issues often give explanations instead showing facts teaching others verify confusion bias begin real understanding doesn come opinions comes access could easily see original documents contracts audit trails numbers wouldn depend anyone explains could decide nation needs isn arguments education truth teach investigate read data check government sources see truth stop following sides start following facts,youtube
2565,kapal muka duterte yabang nakaw pera magalong dds shouldnt moro moro,youtube
2566,hoy trabahuin pauwiin zaldy ipaimbestiga cebu instead davao,youtube
2567,mouths fools ruin proverbs,youtube
2568,wrongs leads disgrace scandslous behavior brings contempt proverbs,youtube
2569,kyo mgalit inbistiga sla davao pra mlaman totoo ehh wla nmn tlgang anumalya,youtube
2570,bugok unahin luzon konting ulan baha agad duterte total kayong nkaupo corrupt unahin lugar tlgang nangangailan,youtube
2571,hoy kanto tino lugar binabaha ayaw imbistigahan davao ayos ayos ngak ngak ngak utak talangka tong kanto tinio umunlad unlad pilipinas politikong,youtube
2572,filipinos pinky yellow loyalista dds etong act teachers hnde loud regards school buildings built represent teachers,youtube
2573,pwede revoke passport kaso naka lagay batas case national security kailangan kriminal case hoy utuin,youtube
2574,anu babato issue duterte kami maloloko kapal,youtube
2575,sister nothing hide,youtube
2576,big crocks bbm romualdes zakdy mastermind bilyon bilyong insertions budget,youtube
2577,tunay magnanakaw ganid bbm romualdes zakdy bilyon trilyon kinuha apondo walangvproyekto bio huagahan davao pagbabaligtad duterte bayan saksi nakakaalam katotohanan,youtube
2578,ayysib obserbahan conttop bilyon bilyon trilyon oinagbubulsa bbm romaukdes biyo valigtatun issue itapon ulit amga duterte,youtube
2579,unahin tinio kasama buwaya house representathieves,youtube
2580,napakabugok attorney zaldy attorney digong prejudgement dizon maraming makukulong secretary husgado huhusga guilty papakasuhan dizon anong iniiyak iyak prejudgement,youtube
2581,nothing hide naitago habang busy kalbo sisilip,youtube
2582,akala pulong ghost issue akala pulong structure safe corruption kindergarten logic duterte,youtube
2583,lokohan paulo,youtube
2584,kelan ipakulong tagal2,youtube
2585,imbesriga2,youtube
2586,tulisan lalo secretary secretary usec common sense langgg taongbayan,youtube
2587,nkka suka monyo,youtube
2588,weeee mkukulong pptawa monyo,youtube
2589,baka imbetigasyon nagtagal mananahimik nlng napaparusahan baka abot years imbetigasyon bilogin ulo publiko,youtube
2590,zaldy made escape goat presidential cousin martin romualdez beyond criminal complicity,youtube
2591,evil free billions lesser evil one persecuted,youtube
2592,bat ist dist bulacan nababanggit,youtube
2593,dissolved party list naitulong kondi nakaw gaya bikol party list marami pang iba pati senado,youtube
2594,hahaha govt thieves marcos morally corrupt,youtube
2595,criminal charges bonoan anyone looking lifestyle cabral government serious,youtube
2596,ombudsman investigate every villar find anomalies support corruption one greatest efforts ombudsman,youtube
2597,yes filipinos hoping every politician involvement corruption held court punished clear anomalies government agency,youtube
2598,probe official contractors sangkot ghost makulong tulong2x silang idiin big fish,youtube
2599,add private contractors,youtube
2600,based testimonies contractors witnesses inquiries reports independent commissions following current former members congress linked house representatives members former members former rep elizaldy zaldy bicol party list former chairman house appropriations implicated mess since resigned former speaker martin romualdez allegedly linked mess former aide zaldy rep eric yap act cis party list allegedly linked former aide zaldy rep danny domingo first district denied involvement scandal rep augustina dominique pancho second district former rep ambrosio cruz fifth district discaya couple controversial contractors reportedly implicated following congressmen set invited rep roman romulo pasig rep jojo uswag ilonggo party list rep patrick michael vargas quezon city rep juan carlos arjo atayde quezon city rep nicanor briones agap party list rep marcy teodoro marikina rep florida robes san jose del monte bulacan rep eleandro jesus madrona romblon rep benjamin agarao rep florencio noel waray party list rep reynante arrogancia quezon rep marvin rillo quezon city rep leody tarriela occidental mindoro rep teodoro haresco aklan rep antonieta eudela zamboanga sibugay rep dean asistio caloocan rep marivic pilar quezon city note allegations made witnesses contractors various investigations including independent commission infrastructure individuals mentioned generally denied accusations investigations ongoing recommendations charges filed ombudsman,youtube
2601,eddie guerrero lie cheat steal politician corrupt need,youtube
2602,sure bulk pera ninakaw tinago casino convert crypto currency trace kunyari nagsusugal casino tignan bumili powerful computer monitor hawak crypto currency paloko bulk pera tignan nagnakaw bangladesh bank pagka withdraw pera banko dinala agad casino convert crypto currency ipasa kasabwat,youtube
2603,rich politicians help,youtube
2604,big fish get away,youtube
2605,problem philippine body jail wrong thats every body corrupt body follow law afraid low afraid crooked shame care oth ers,youtube
2606,makulong romualdez sumaya taumbayan,youtube
2607,maka du30 kayu governor kabanayan cebu,youtube
2608,marcos resign kana kang kwenta presedente pradject nakikita nagawa corapsyon nasaan pera bayan nakikita nagawa kawawa kming mahirap umasa inyong serbisyo kwenta natulong bayan natamaan lindol bagyo ginawa nagbibinta kapa bigas,youtube
2609,delima prison asap du30 administration romualdez scapegoat,youtube
2610,whitewashing works,youtube
2611,long term endeavor sure zoning laws floods always happen needs unoccupied plains least extreme prone regions,youtube
2612,napakamura tingin pulitiko kapwa pilipino nabibili limang daan piso boto hanggang tumatanggap gnyang sistema hndi makaahon pilipino kelanman itaga nnyo bato bakal putik asang umunlad pilipino kailanman awa pakiramdam namumuno pilipino matagal panahon,youtube
2613,sad happening country responsible marcos administration including marcos family didn corrupt money gonna happen deserve jail corrupt money,youtube
2614,believe zaldy afraid safety 0ne wants zaldy dead afraid jail sure many wants suffer jail,youtube
2615,hagupit lakas hangin ulan biglaang pagbaha mababa mahina pagkakagawa kakayanin macontrol tubig baha ibunton sisi pangulo curraption kagagawan politikong currapt senado congreso,youtube
2616,remulla,youtube
2617,believes corrupt beings involved santa claus tooth fairy ain coming takes village say complicit humans involved keep investigating hold ones present around reachable accountable much officials corrupt politicians think masses stupid easily fooled otherwise,youtube
2618,young politicians colleagues politicians demand résignation jail ombudsman trust,youtube
2619,none corrupt sold houses jewelries luxury hand bags help victims corruption pilipinas gutom corrupt politicians demand payment continues action instead misleading mind called investigations game hide cover corrupt politicians entire government back including president,youtube
2620,pera ninakaw pati pangarap kinabukasan mukhang magaling abogado zaldy kailangang galingan ombudsman,youtube
2621,politicians must first ones jail thought engrs officials corrupt asking percentage every given please act fast netizens angry justice delayed system rallies come please act fast,youtube
2622,ombudolsman spent yrs negative accomplishement let give ombudsman remulla months perform,youtube
2623,jail corrupt officials let return money liable dead,youtube
2624,tragic,youtube
2625,karamihan bisaya bumoto tatay digong matuto bumoto tama vote buying lugar ugat problema maging mapanuri matuto boto mali pulitiko,youtube
2626,sariling pork barrel romouldez zaldy remember namimigay pera mall ilang billion ginagastos pagpapirma batas payagan foreigners magbili property pilipinas term limit presidenti remember pork barrel yon insertion lumie digman sarabosing,youtube
2627,epek pesos iboboto uli marami maraming pilipino mahirap,youtube
2628,matuto pumili pilipino eleksyon darating ultimately botante responsable anong elected officials meron ironically bumoboto magnanakaw mismo direktang apektado unawain sitwasyon iboto gaya jinggoy joel paulit ulit nagnakaw kaban bayan,youtube
2629,haggang laya zaldy pati martin romualdez villar escudero laya parin marami ebidensyang magpapatunay sinasampahan kaso salita nakakapagsisi tuloy bumoto kami nakming magbayad tax taon hanggat binabalik pera,youtube
2630,ina ibalik death penalty hanging,youtube
2631,ina korap pulitiko mayaman pilipinas naghihirap ninanakaw pera tax kapakinabangan pilipino ina ninyong pulitiko gobyerno palitan parliament pera provincia mabilis matukoy korap,youtube
2632,jail romualdes,youtube
2633,law tungkol pagkuha paalam pupwede maging ebidencya,youtube
2634,nararamdam ganid kurap politiko pangyayaring gaya dedma sure importante magpa yaman politika tuloy dating gawin hanggang mabubuking katwiran mapatunayang guilty makulong isip makakalaya iba administration ikang taon amg ibubuno laya ulit tatakbo ulit mananalo lagi sistema mawala corruption,youtube
2635,tiring repeating news magnanakaw jailed,youtube
2636,hopefully scammers got washed away,youtube
2637,guy vince dizon hire foreign contractors well educated well equipped modern materials strategy building bridges wall riverbanks protection subways trains major philippines local contractors close leaders know governing city towns always effective put waste proper education build quality,youtube
2638,fame temporary yeshua isa jesucristo eternal,youtube
2639,wow damakmak meron cebu asaan binaha makululong nakinabang gobyerno hiya budget kailangan bigyan ibigay diretso kailangan pang gawa bahay ibigay basta maayos bigayan,youtube
2640,nyu asan,youtube
2641,tigilan pagtutruso,youtube
2642,kabundokan punong kahoy kalbo mining palagi lilingdol papotok samining,youtube
2643,ganito mangyayari hnd ipatupad zoning ipag bawal bahay area maaring pwding bumaha malakas ulan,youtube
2644,bat akong balita masyado leyte anong nangyari,youtube
2645,mananagut inililihis imbistigasyon cge kinukunsinti marcos pinsan buwayang romualdes grrrr,youtube
2646,sad nkkaiyak habang pinapanood balita pinas grabee nkka iyak protect tumulong gobyerno ntin pra matulungan kababayan ntin cebu,youtube
2647,corruption sucks kwenta gobyerno,youtube
2649,storm passes recovery begins nepo babies corrupt gov officials scam thievery money needed recovery corrupt gonna want none left mark words,youtube
2650,pangyayari nakakaiyak sakit puso panoorin kya pusong tumulong knila,youtube
2651,watched returning manila mainstream media visayas cebu step open letter fttm papansin pagdurusa negros,youtube
2652,duterte sisisihin napa bias tlaga tong abs cbn instead pointing fingers bkit magdassal wla maggawa paninisisi,youtube
2653,nagkatsunami ngyari cebu mangyari luzon area super typhoon uwan,youtube
2654,san mahal nampangulo matayuan bahay kesa kinurakot,youtube
2655,someone visayas ramdam pagkawala regional networks dating coverage far flung areas aware ready need informed first local effective way,youtube
2656,hanggat masawata matinding nakawan corruption bansa paulit ulit maranasan ganitong pangyayari corrupt opisyal naging legal bawal kalbuhin nyu bundok magpagawa maraming imaginary,youtube
2657,iyong palpak putol puno gawing subdivision nakakaiyak,youtube
2658,nkakaiyak panoorin could prevented substandard ghost inayos mabuti,youtube
2659,sakit panoodin teary eye tlaga prayer pamilyang nawalan mahal,youtube
2660,tayong magalit maayos,youtube
2661,pam baricuatro proud ddshit nagdala dimalas cebu yawaa,youtube
2662,yet naka focus dolomite beach ayaw focus scam,youtube
2663,matatapang magsalita plenaryo magpakita magbigay komento,youtube
2664,insert gyud panahon duterte una gyud leaders system gyud nato mao dako kaayo problema unsaon ayo systema nay effect blaming pointing fingers,youtube
2665,nanagot scandal kada bagyo ganito,youtube
2666,managot namang nakukulong,youtube
2667,nanaman sobrang corrupt gobyerno,youtube
2668,iyak iyak tong kuya tinanggap pera nung eleksyon karma anga,youtube
2669,pinaka maraming bobotante visayas nanalo jinggoy cebu probinsya mang mang katulong,youtube
